ret,risk,atr_e,oi_e,tag,mfe
0.008455038798731272,0.029758092116144143,0.019838728077429427,1.2912928912115975,trailing,
-0.023877669380895555,0.026870981458336024,0.017913987638890683,2.906175724166621,trailing,
0.02755818743060615,0.032841058983807694,0.021894039322538462,3.0335741813226433,trailing,
-0.019383417078821713,0.02360305322673765,0.0157353688178251,0.734080259602987,trailing,
0.03387214090061296,0.026086841691813405,0.01739122779454227,3.7116130419391236,trailing,
-0.004365632570686387,0.03539054759153903,0.02359369839435935,0.7130201503873415,trailing,
0.08552316315769519,0.04036839160177663,0.026912261067851086,4.709181379010313,trailing,
-0.014137209884421865,0.05,0.0395213932061779,3.3780171638380723,trailing,
0.09237331454766484,0.018609773800439197,0.012406515866959464,3.046929577913509,trailing,
0.012653817515586483,0.028753814698421157,0.01916920979894744,2.307356885666034,trailing,
0.09607541780098355,0.019492768670361444,0.012995179113574297,2.7807951029153566,trailing,
0.0017837015346479214,0.02761722176994002,0.018411481179960013,3.720640363374746,trailing,
0.011221240704618326,0.021261514598857757,0.014174343065905173,2.915863280004798,trailing,
0.04016079821177436,0.024661761892455218,0.016441174594970145,1.720881536202518,trailing,
0.009054459772591427,0.03213284476606448,0.021421896510709654,3.8401517518782913,trailing,
-0.027562130487881278,0.026762130487881265,0.017841420325254178,4.677354446264827,initial_SL,
-0.01603001895853559,0.02466519463862711,0.016443463092418075,2.1463099157212246,trailing,
-0.018515986465036882,0.019964931766982136,0.013309954511321425,2.345678403617471,trailing,
-0.023197537281150427,0.025586294114672385,0.01705752940978159,1.2949942220565038,trailing,
-0.02083879912913338,0.020038799129133457,0.013359199419422305,2.7218677374638847,initial_SL,
-0.01694594791855018,0.019660400207471545,0.013106933471647696,1.6035864285742805,trailing,
0.015482898716514025,0.021936976368140296,0.01462465091209353,1.6310645420052543,trailing,
-0.022687266174616243,0.021887266174616227,0.014591510783077485,1.968012403092414,initial_SL,
-0.027299858088559528,0.02649985808855949,0.01766657205903966,2.0082430132086446,initial_SL,
-0.006135743184775277,0.029247445888099105,0.019498297258732738,1.5067589670205581,trailing,
-0.011498443851480914,0.015230397071368546,0.01015359804757903,2.2297862235257075,trailing,
-0.016559663904847456,0.0157596639048474,0.0105064426032316,1.1596308817017569,initial_SL,
-0.022235018282121873,0.02143501828212202,0.014290012188081347,6.144621633727647,initial_SL,
-0.02449515396238977,0.023695153962389765,0.015796769308259843,2.10170924580209,initial_SL,
-0.015713988663573986,0.02479739621743176,0.01653159747828784,1.710336571840701,trailing,
0.007141204430785012,0.028187111311401503,0.018791407540934335,4.746163570722051,trailing,
-0.016097235243559733,0.021382409965225883,0.014254939976817257,2.0005872959551385,trailing,
0.033873100993809455,0.01929339952539636,0.012862266350264242,5.2444990482869,trailing,
0.04739055257640258,0.01982601864392428,0.013217345762616186,2.598487390456772,trailing,
-0.022646816512924873,0.021846816512924926,0.014564544341949951,7.9469731053528845,initial_SL,
-0.013204546159361081,0.028565256283148904,0.019043504188765936,3.324557860320929,trailing,
-0.020206615611893165,0.019406615611893142,0.012937743741262095,1.6526737640940414,initial_SL,
